deoxys-attack,11,アタックフォルム,NULL
deoxys-attack,12,攻击形态,NULL
deoxys-defense,1,ディフェンスフォルム,NULL
deoxys-defense,3,디펜스폼,NULL
deoxys-defense,4,防禦形態,NULL
deoxys-defense,5,Forme Défense,Deoxys Défense
deoxys-defense,6,Verteidigungsform,NULL
deoxys-defense,7,Forma Defensa,NULL
deoxys-defense,8,Forma Difesa,NULL
deoxys-defense,9,Defense Forme,Defense Deoxys
deoxys-defense,11,ディフェンスフォルム,NULL
deoxys-defense,12,防御形态,NULL
deoxys-speed,1,スピードフォルム,NULL
deoxys-speed,3,스피드폼,NULL
deoxys-speed,4,速度形態,NULL
deoxys-speed,5,Forme Vitesse,Deoxys Vitesse
deoxys-speed,6,Initiativeform,NULL
deoxys-speed,7,Forma Velocidad,NULL
deoxys-speed,8,Forma Velocità,NULL
deoxys-speed,9,Speed Forme,Speed Deoxys
deoxys-speed,11,スピードフォルム,NULL
deoxys-speed,12,速度形态,NULL
burmy-sandy,1,すなちのミノ,NULL
burmy-sandy,3,모래땅도롱,NULL
burmy-sandy,5,Cape Sable,Cheniti Sable
burmy-sandy,6,Sandumhang,NULL
burmy-sandy,7,Tronco Arena,NULL
burmy-sandy,8,Manto Sabbia,NULL
burmy-sandy,9,Sandy Cloak,Sandy Burmy
burmy-trash,1,ゴミのミノ,NULL
burmy-trash,3,슈레도롱,NULL
burmy-trash,5,Cape Déchet,Cheniti Déchet
burmy-trash,6,Lumpenumhang,NULL
burmy-trash,7,Tronco Basura,NULL
burmy-trash,8,Manto Scarti,NULL
burmy-trash,9,Trash Cloak,Trash Burmy
wormadam-sandy,1,すなちのミノ,NULL
wormadam-sandy,3,모래땅도롱,NULL
wormadam-sandy,4,砂土蓑衣,NULL
wormadam-sandy,5,Cape Sable,Cheniselle Sable
wormadam-sandy,6,Sandumhang,NULL
wormadam-sandy,7,Tronco Arena,NULL
wormadam-sandy,8,Manto Sabbia,NULL
wormadam-sandy,9,Sandy Cloak,Sandy Wormadam
wormadam-sandy,11,すなちのミノ,NULL
wormadam-sandy,12,砂土蓑衣,NULL
wormadam-trash,1,ゴミのミノ,NULL
wormadam-trash,3,슈레도롱,NULL
wormadam-trash,4,垃圾蓑衣,NULL
wormadam-trash,5,Cape Déchet,Cheniselle Déchet
wormadam-trash,6,Lumpenumhang,NULL
wormadam-trash,7,Tronco Basura,NULL
wormadam-trash,8,Manto Scarti,NULL
wormadam-trash,9,Trash Cloak,Trash Wormadam
wormadam-trash,11,ゴミのミノ,NULL
wormadam-trash,12,垃圾蓑衣,NULL
cherrim-sunshine,1,ポジフォルム,NULL
cherrim-sunshine,3,포지폼,NULL
cherrim-sunshine,4,晴天形態,NULL
cherrim-sunshine,5,Temps Ensoleillé,Ceriflor Ensoleillé
cherrim-sunshine,6,Sonnenform,NULL
cherrim-sunshine,7,Forma Soleado,NULL
cherrim-sunshine,8,Forma Splendore,NULL
cherrim-sunshine,9,Sunshine Form,Sunshine Cherrim
cherrim-sunshine,11,ポジフォルム,NULL
cherrim-sunshine,12,晴天形态,NULL
shellos-east,1,ひがしのうみ,NULL
shellos-east,3,동쪽바다,NULL
shellos-east,4,東海,NULL
shellos-east,5,Mer Orient,Sancoki Orient
shellos-east,6,Östliches Meer,NULL
shellos-east,7,Mar Este,NULL
shellos-east,8,Mare Est,NULL
shellos-east,9,East Sea,East Shellos
shellos-east,11,ひがしのうみ,NULL
shellos-east,12,东海,NULL
gastrodon-east,1,ひがしのうみ,NULL
gastrodon-east,3,동쪽바다,NULL
gastrodon-east,4,東海,NULL
gastrodon-east,5,Mer Orient,Tritosor Orient
gastrodon-east,6,Östliches Meer,NULL
gastrodon-east,7,Mar Este,NULL
gastrodon-east,8,Mare Est,NULL
gastrodon-east,9,East Sea,East Gastrodon
gastrodon-east,11,ひがしのうみ,NULL
gastrodon-east,12,东海,NULL
arceus-bug,1,むしタイプ,NULL
arceus-bug,5,Insecte,Arceus Insecte
arceus-bug,6,Käfer,NULL
arceus-bug,7,Tipo Bicho,NULL
arceus-bug,8,Tipo Coleottero,NULL
arceus-bug,9,Bug Type,Bug Arceus
arceus-dark,1,あくタイプ,NULL
arceus-dark,5,Ténèbres,Arceus Ténèbres
arceus-dark,6,Unlicht,NULL
arceus-dark,7,Tipo Siniestro,NULL
arceus-dark,8,Tipo Buio,NULL
arceus-dark,9,Dark Type,Dark Arceus
arceus-dragon,1,ドラゴンタイプ,NULL
arceus-dragon,5,Dragon,Arceus Dragon
arceus-dragon,6,Drache,NULL
arceus-dragon,7,Tipo Dragón,NULL
arceus-dragon,8,Tipo Drago,NULL
arceus-dragon,9,Dragon Type,Dragon Arceus
arceus-electric,1,でんきタイプ,NULL
arceus-electric,5,Électrik,Arceus Électrik
arceus-electric,6,Elektro,NULL
arceus-electric,7,Tipo Eléctrico,NULL
arceus-electric,8,Tipo Elettro,NULL
arceus-electric,9,Electric Type,Electric Arceus
arceus-fighting,1,かくとうタイプ,NULL
arceus-fighting,5,Combat,Arceus Combat
arceus-fighting,6,Kampf,NULL
arceus-fighting,7,Tipo Lucha,NULL
arceus-fighting,8,Tipo Lotta,NULL
arceus-fighting,9,Fighting Type,Fighting Arceus
arceus-fire,1,ほのおタイプ,NULL
arceus-fire,5,Feu,Arceus Feu
arceus-fire,6,Feuer,NULL
arceus-fire,7,Tipo Fuego,NULL
arceus-fire,8,Tipo Fuoco,NULL
arceus-fire,9,Fire Type,Fire Arceus
arceus-flying,1,ひこうタイプ,NULL
arceus-flying,5,Vol,Arceus Vol
arceus-flying,6,Flug,NULL
arceus-flying,7,Tipo Volador,NULL
arceus-flying,8,Tipo Volante,NULL
arceus-flying,9,Flying Type,Flying Arceus
arceus-ghost,1,ゴーストタイプ,NULL
arceus-ghost,5,Spectre,Arceus Spectre
arceus-ghost,6,Geist,NULL
arceus-ghost,7,Tipo Fantasma,NULL
arceus-ghost,8,Tipo Spettro,NULL
arceus-ghost,9,Ghost Type,Ghost Arceus
arceus-grass,1,くさタイプ,NULL
arceus-grass,5,Plante,Arceus Plante
arceus-grass,6,Pflanze,NULL
arceus-grass,7,Tipo Planta,NULL
arceus-grass,8,Tipo Erba,NULL
arceus-grass,9,Grass Type,Grass Arceus
arceus-ground,1,じめんタイプ,NULL
arceus-ground,5,Sol,Arceus Sol
arceus-ground,6,Boden,NULL
arceus-ground,7,Tipo Tierra,NULL
arceus-ground,8,Tipo Terra,NULL
arceus-ground,9,Ground Type,Ground Arceus
arceus-ice,1,こおりタイプ,NULL
arceus-ice,5,Glace,Arceus Glace
arceus-ice,6,Eis,NULL
arceus-ice,7,Tipo Hielo,NULL
arceus-ice,8,Tipo Ghiaccio,NULL
arceus-ice,9,Ice Type,Ice Arceus
arceus-poison,1,どくタイプ,NULL
arceus-poison,5,Poison,Arceus Poison
arceus-poison,6,Gift,NULL
arceus-poison,7,Tipo Veneno,NULL
arceus-poison,8,Tipo Veleno,NULL
arceus-poison,9,Poison Type,Poison Arceus
arceus-psychic,1,エスパータイプ,NULL
arceus-psychic,5,Psy,Arceus Psy
arceus-psychic,6,Psycho,NULL
arceus-psychic,7,Tipo Psíquico,NULL
arceus-psychic,8,Tipo Psico,NULL
arceus-psychic,9,Psychic Type,Psychic Arceus
arceus-rock,1,いわタイプ,NULL
arceus-rock,5,Roche,Arceus Roche
arceus-rock,6,Gestein,NULL
arceus-rock,7,Tipo Roca,NULL
arceus-rock,8,Tipo Roccia,NULL
arceus-rock,9,Rock Type,Rock Arceus
arceus-steel,1,はがねタイプ,NULL
arceus-steel,5,Acier,Arceus Acier
arceus-steel,6,Stahl,NULL
arceus-steel,7,Tipo Acero,NULL
arceus-steel,8,Tipo Acciaio,NULL
arceus-steel,9,Steel Type,Steel Arceus
arceus-water,1,みずタイプ,NULL
arceus-water,5,Eau,Arceus Eau
arceus-water,6,Wasser,NULL
arceus-water,7,Tipo Agua,NULL
arceus-water,8,Tipo Acqua,NULL
arceus-water,9,Water Type,Water Arceus
arceus-unknown,1,？？？タイプ,NULL
arceus-unknown,5,???,Arceus ???
arceus-unknown,6,???,NULL
arceus-unknown,7,Tipo ???,NULL
arceus-unknown,8,Tipo ???,NULL
arceus-unknown,9,??? Type,??? Arceus
rotom-heat,1,ヒートロトム,NULL
rotom-heat,3,히트로토무,NULL
rotom-heat,4,加熱洛托姆,NULL
rotom-heat,5,Motisma Chaleur,Motisma Chaleur
rotom-heat,6,Hitze-Rotom,NULL
rotom-heat,7,Rotom Calor,NULL
rotom-heat,8,Rotom Calore,NULL
rotom-heat,9,Heat Rotom,Heat Rotom
rotom-heat,11,ヒートロトム,NULL
rotom-heat,12,加热洛托姆,NULL
rotom-wash,1,ウォッシュロトム,NULL
rotom-wash,3,워시로토무,NULL
rotom-wash,4,清洗洛托姆,NULL
rotom-wash,5,Motisma Lavage,Motisma Lavage
rotom-wash,6,Wasch-Rotom,NULL
rotom-wash,7,Rotom Lavado,NULL
rotom-wash,8,Rotom Lavaggio,NULL
rotom-wash,9,Wash Rotom,Wash Rotom
rotom-wash,11,ウォッシュロトム,NULL
rotom-wash,12,清洗洛托姆,NULL
rotom-frost,1,フロストロトム,NULL
rotom-frost,3,프로스트로토무,NULL
rotom-frost,4,結冰洛托姆,NULL
rotom-frost,5,Motisma Froid,Motisma Froid
rotom-frost,6,Frost-Rotom,NULL
rotom-frost,7,Rotom Frío,NULL
rotom-frost,8,Rotom Gelo,NULL
rotom-frost,9,Frost Rotom,Frost Rotom
rotom-frost,11,フロストロトム,NULL
rotom-frost,12,结冰洛托姆,NULL
rotom-fan,1,スピンロトム,NULL
rotom-fan,3,스핀로토무,NULL
rotom-fan,4,旋轉洛托姆,NULL
rotom-fan,5,Motisma Hélice,Motisma Hélice
rotom-fan,6,Wirbel-Rotom,NULL
rotom-fan,7,Rotom Ventilador,NULL
rotom-fan,8,Rotom Vortice,NULL
rotom-fan,9,Fan Rotom,Fan Rotom
rotom-fan,11,スピンロトム,NULL
rotom-fan,12,旋转洛托姆,NULL
rotom-mow,1,カットロトム,NULL
rotom-mow,3,커트로토무,NULL
rotom-mow,4,切割洛托姆,NULL
rotom-mow,5,Motisma Tonte,Motisma Tonte
rotom-mow,6,Schneid-Rotom,NULL
rotom-mow,7,Rotom Corte,NULL
rotom-mow,8,Rotom Taglio,NULL
rotom-mow,9,Mow Rotom,Mow Rotom
rotom-mow,11,カットロトム,NULL
rotom-mow,12,切割洛托姆,NULL
giratina-origin,1,オリジンフォルム,NULL
giratina-origin,3,오리진폼,NULL
giratina-origin,4,起源形態,NULL
giratina-origin,5,Forme Originelle,Giratina Originel
giratina-origin,6,Urform,NULL
giratina-origin,7,Forma Origen,NULL
giratina-origin,8,Forma Originale,NULL
giratina-origin,9,Origin Forme,Origin Giratina
giratina-origin,11,オリジンフォルム,NULL
giratina-origin,12,起源形态,NULL
shaymin-sky,1,スカイフォルム,NULL
shaymin-sky,3,스카이폼,NULL
shaymin-sky,4,天空形態,NULL
shaymin-sky,5,Forme Céleste,Shaymin Céleste
shaymin-sky,6,Zenitform,NULL
shaymin-sky,7,Forma Cielo,NULL
shaymin-sky,8,Forma Cielo,NULL
shaymin-sky,9,Sky Forme,Sky Shaymin
shaymin-sky,11,スカイフォルム,NULL
shaymin-sky,12,天空形态,NULL
pichu-spiky-eared,5,Troizépi,Pichu Troizépi
pichu-spiky-eared,9,Spiky-eared,Spiky-eared Pichu
basculin-blue-striped,1,あおすじのすがた,NULL
basculin-blue-striped,3,청색근의 모습,NULL
basculin-blue-striped,4,藍條紋的樣子,NULL
basculin-blue-striped,5,Motif Bleu,Bargantua Bleu
basculin-blue-striped,6,Blaulinige Form,NULL
basculin-blue-striped,7,Forma Raya Azul,NULL
basculin-blue-striped,8,Forma Lineablu,NULL
basculin-blue-striped,9,Blue-Striped Form,Blue-Striped Basculin
basculin-blue-striped,11,あおすじのすがた,NULL
basculin-blue-striped,12,蓝条纹的样子,NULL
darmanitan-zen,1,ダルマモード,NULL
darmanitan-zen,3,달마모드,NULL
darmanitan-zen,4,達摩模式,NULL
darmanitan-zen,5,Mode Transe,Darumacho Transe
darmanitan-zen,6,Trance-Modus,NULL
darmanitan-zen,7,Modo Daruma,NULL
darmanitan-zen,8,Stato Zen,NULL
darmanitan-zen,9,Zen Mode,Zen Darmanitan
darmanitan-zen,11,ダルマモード,NULL
darmanitan-zen,12,达摩模式,NULL
deerling-summer,1,なつのすがた,NULL
deerling-summer,3,여름의 모습,NULL
deerling-summer,5,Forme Été,Vivaldaim Été
deerling-summer,6,Sommerform,NULL
deerling-summer,7,Forma Verano,NULL
deerling-summer,8,Forma Estate,NULL
deerling-summer,9,Summer Form,Summer Deerling
deerling-autumn,1,あきのすがた,NULL
deerling-autumn,3,가을의 모습,NULL
deerling-autumn,5,Forme Automne,Vivaldaim Automne
deerling-autumn,6,Herbstform,NULL
deerling-autumn,7,Forma Otoño,NULL
deerling-autumn,8,Forma Autunno,NULL
deerling-autumn,9,Autumn Form,Autumn Deerling
deerling-winter,1,ふゆのすがた,NULL
deerling-winter,3,겨울의 모습,NULL
deerling-winter,5,Forme Hiver,Vivaldaim Hiver
deerling-winter,6,Winterform,NULL
deerling-winter,7,Forma Invierno,NULL
deerling-winter,8,Forma Inverno,NULL
deerling-winter,9,Winter Form,Winter Deerling
sawsbuck-summer,1,なつのすがた,NULL
sawsbuck-summer,3,여름의 모습,NULL
sawsbuck-summer,5,Forme Été,Haydaim Été
sawsbuck-summer,6,Sommerform,NULL
sawsbuck-summer,7,Forma Verano,NULL
sawsbuck-summer,8,Forma Estate,NULL
sawsbuck-summer,9,Summer Form,Summer Sawsbuck
sawsbuck-autumn,1,あきのすがた,NULL
sawsbuck-autumn,3,가을의 모습,NULL
sawsbuck-autumn,5,Forme Automne,Haydaim Automne
sawsbuck-autumn,6,Herbstform,NULL
sawsbuck-autumn,7,Forma Otoño,NULL
sawsbuck-autumn,8,Forma Autunno,NULL
sawsbuck-autumn,9,Autumn Form,Autumn Sawsbuck
sawsbuck-winter,1,ふゆのすがた,NULL
sawsbuck-winter,3,겨울의 모습,NULL
sawsbuck-winter,5,Forme Hiver,Haydaim Hiver
sawsbuck-winter,6,Winterform,NULL
sawsbuck-winter,7,Forma Invierno,NULL
sawsbuck-winter,8,Forma Inverno,NULL
sawsbuck-winter,9,Winter Form,Winter Sawsbuck
meloetta-pirouette,1,ステップフォルム,NULL
meloetta-pirouette,3,스텝폼,NULL
meloetta-pirouette,4,舞步形態,NULL
meloetta-pirouette,5,Forme Danse,Meloetta Danse
meloetta-pirouette,6,Tanzform,NULL
meloetta-pirouette,7,Forma Danza,NULL
meloetta-pirouette,8,Forma Danza,NULL
meloetta-pirouette,9,Pirouette Forme,Pirouette Meloetta
meloetta-pirouette,11,ステップフォルム,NULL
meloetta-pirouette,12,舞步形态,NULL
genesect-douse,1,アクアカセット,NULL
genesect-douse,3,아쿠아카세트,NULL
genesect-douse,5,Module Aqua,Genesect Aqua
genesect-douse,6,Aquamodul,NULL
genesect-douse,7,HidroROM,NULL
genesect-douse,8,Idromodulo,NULL
genesect-douse,9,Douse Drive,Douse Genesect
genesect-shock,1,イナズマカセット,NULL
genesect-shock,3,번개카세트,NULL
genesect-shock,5,Module Choc,Genesect Choc
genesect-shock,6,Blitzmodul,NULL
genesect-shock,7,FulgoROM,NULL
genesect-shock,8,Voltmodulo,NULL
genesect-shock,9,Shock Drive,Shock Genesect
genesect-burn,1,ブレイズカセット,NULL
genesect-burn,3,블레이즈카세트,NULL
genesect-burn,5,Module Pyro,Genesect Pyro
genesect-burn,6,Flammenmodul,NULL
genesect-burn,7,PiroROM,NULL
genesect-burn,8,Piromodulo,NULL
genesect-burn,9,Burn Drive,Burn Genesect
genesect-chill,1,フリーズカセット,NULL
genesect-chill,3,프리즈카세트,NULL
genesect-chill,5,Module Cryo,Genesect Cryo
genesect-chill,6,Gefriermodul,NULL
genesect-chill,7,CrioROM,NULL
genesect-chill,8,Gelomodulo,NULL
genesect-chill,9,Chill Drive,Chill Genesect
tornadus-therian,1,れいじゅうフォルム,NULL
tornadus-therian,3,영물폼,NULL
tornadus-therian,4,靈獸形態,NULL
tornadus-therian,5,Forme Totémique,Boréas Totémique
tornadus-therian,6,Tiergeistform,NULL
tornadus-therian,7,Forma Tótem,NULL
tornadus-therian,8,Forma Totem,NULL
tornadus-therian,9,Therian Forme,Therian Tornadus
tornadus-therian,11,れいじゅうフォルム,NULL
tornadus-therian,12,灵兽形态,NULL
thundurus-therian,1,れいじゅうフォルム,NULL
thundurus-therian,3,영물폼,NULL
thundurus-therian,4,靈獸形態,NULL
thundurus-therian,5,Forme Totémique,Fulguris Totémique
thundurus-therian,6,Tiergeistform,NULL
thundurus-therian,7,Forma Tótem,NULL
thundurus-therian,8,Forma Totem,NULL
thundurus-therian,9,Therian Forme,Therian Thundurus
thundurus-therian,11,れいじゅうフォルム,NULL
thundurus-therian,12,灵兽形态,NULL
landorus-therian,1,れいじゅうフォルム,NULL
landorus-therian,3,영물폼,NULL
landorus-therian,4,靈獸形態,NULL
landorus-therian,5,Forme Totémique,Démétéros Totémique
landorus-therian,6,Tiergeistform,NULL
landorus-therian,7,Forma Tótem,NULL
landorus-therian,8,Forma Totem,NULL
landorus-therian,9,Therian Forme,Therian Landorus
landorus-therian,11,れいじゅうフォルム,NULL
landorus-therian,12,灵兽形态,NULL
kyurem-black,1,ブラックキュレム,NULL
kyurem-black,3,블랙큐레무,NULL
kyurem-black,4,闇黑酋雷姆,NULL
kyurem-black,5,Kyurem Noir,Kyurem Noir
kyurem-black,6,Schwarzes Kyurem,NULL
kyurem-black,7,Kyurem Negro,NULL
kyurem-black,8,Kyurem Nero,NULL
kyurem-black,9,Black Kyurem,Black Kyurem
kyurem-black,11,ブラックキュレム,NULL
kyurem-black,12,暗黑酋雷姆,NULL
kyurem-white,1,ホワイトキュレム,NULL
kyurem-white,3,화이트큐레무,NULL
kyurem-white,4,焰白酋雷姆,NULL
kyurem-white,5,Kyurem Blanc,Kyurem Blanc
kyurem-white,6,Weißes Kyurem,NULL
kyurem-white,7,Kyurem Blanco,NULL
kyurem-white,8,Kyurem Bianco,NULL
kyurem-white,9,White Kyurem,White Kyurem
kyurem-white,11,ホワイトキュレム,NULL
kyurem-white,12,焰白酋雷姆,NULL
keldeo-resolute,1,かくごのすがた,NULL
keldeo-resolute,3,각오의 모습,NULL
keldeo-resolute,4,覺悟的樣子,NULL
keldeo-resolute,5,Aspect Décidé,Keldeo Décidé
keldeo-resolute,6,Resolutform,NULL
keldeo-resolute,7,Forma Brío,NULL
keldeo-resolute,8,Forma Risoluta,NULL
keldeo-resolute,9,Resolute Form,Resolute Keldeo
keldeo-resolute,11,かくごのすがた,NULL
keldeo-resolute,12,觉悟的样子,NULL
arceus-fairy,1,フェアリータイプ,NULL
arceus-fairy,5,Fée,Arceus Fée
arceus-fairy,6,Fee,NULL
arceus-fairy,7,Tipo Hada,NULL
arceus-fairy,8,Tipo Folletto,NULL
arceus-fairy,9,Fairy Type,Fairy Arceus
vivillon-icy-snow,1,ひょうせつのもよう,NULL
vivillon-icy-snow,3,빙설의 모양,NULL
vivillon-icy-snow,5,Motif Blizzard,Prismillon Blizzard
vivillon-icy-snow,6,Frostmuster,NULL
vivillon-icy-snow,7,Motivo Polar,NULL
vivillon-icy-snow,8,Motivo Nevi Perenni,NULL
vivillon-icy-snow,9,Icy Snow Pattern,Icy Snow Vivillon
vivillon-polar,1,ゆきぐにのもよう,NULL
vivillon-polar,3,설국의 모양,NULL
vivillon-polar,5,Motif Banquise,Prismillon Banquise
vivillon-polar,6,Schneefeldmuster,NULL
vivillon-polar,7,Motivo Taiga,NULL
vivillon-polar,8,Motivo Nordico,NULL
vivillon-polar,9,Polar Pattern,Polar Vivillon
vivillon-tundra,1,せつげんのもよう,NULL
vivillon-tundra,3,설원의 모양,NULL
vivillon-tundra,5,Motif Glace,Prismillon Glace
vivillon-tundra,6,Flockenmuster,NULL
vivillon-tundra,7,Motivo Tundra,NULL
vivillon-tundra,8,Motivo Manto di Neve,NULL
vivillon-tundra,9,Tundra Pattern,Tundra Vivillon
vivillon-continental,1,たいりくのもよう,NULL
vivillon-continental,3,대륙의 모양,NULL
vivillon-continental,5,Motif Continent,Prismillon Continent
vivillon-continental,6,Kontinentalmuster,NULL
vivillon-continental,7,Motivo Continental,NULL
vivillon-continental,8,Motivo Continentale,NULL
vivillon-continental,9,Continental Pattern,Continental Vivillon
vivillon-garden,1,ていえんのもよう,NULL
vivillon-garden,3,정원의 모양,NULL
vivillon-garden,5,Motif Verdure,Prismillon Verdure
vivillon-garden,6,Ziergartenmuster,NULL
vivillon-garden,7,Motivo Vergel,NULL
vivillon-garden,8,Motivo Prato,NULL
vivillon-garden,9,Garden Pattern,Garden Vivillon
vivillon-elegant,1,みやびなもよう,NULL
vivillon-elegant,3,우아한 모양,NULL
vivillon-elegant,5,Motif Monarchie,Prismillon Monarchie
vivillon-elegant,6,Prunkmuster,NULL
vivillon-elegant,7,Motivo Oriental,NULL
vivillon-elegant,8,Motivo Eleganza,NULL
vivillon-elegant,9,Elegant Pattern,Elegant Vivillon
vivillon-modern,1,モダンなもよう,NULL
vivillon-modern,3,모던한 모양,NULL
vivillon-modern,5,Motif Métropole,Prismillon Métropole
vivillon-modern,6,Innovationsmuster,NULL
vivillon-modern,7,Motivo Moderno,NULL
vivillon-modern,8,Motivo Trendy,NULL
vivillon-modern,9,Modern Pattern,Modern Vivillon
vivillon-marine,1,マリンのもよう,NULL
vivillon-marine,3,마린의 모양,NULL
vivillon-marine,5,Motif Rivage,Prismillon Rivage
vivillon-marine,6,Aquamarinmuster,NULL
vivillon-marine,7,Motivo Marino,NULL
vivillon-marine,8,Motivo Marino,NULL
vivillon-marine,9,Marine Pattern,Marine Vivillon
vivillon-archipelago,1,ぐんとうのもよう,NULL
vivillon-archipelago,3,군도의 모양,NULL
vivillon-archipelago,5,Motif Archipel,Prismillon Archipel
vivillon-archipelago,6,Archipelmuster,NULL
vivillon-archipelago,7,Motivo Isleño,NULL
vivillon-archipelago,8,Motivo Arcipelago,NULL
vivillon-archipelago,9,Archipelago Pattern,Archipelago Vivillon
vivillon-high-plains,1,こうやのもよう,NULL
vivillon-high-plains,3,황야의 모양,NULL
vivillon-high-plains,5,Motif Sécheresse,Prismillon Sécheresse
vivillon-high-plains,6,Dürremuster,NULL
vivillon-high-plains,7,Motivo Estepa,NULL
vivillon-high-plains,8,Motivo Deserto,NULL
vivillon-high-plains,9,High Plains Pattern,High Plains Vivillon
vivillon-sandstorm,1,さじんのもよう,NULL
vivillon-sandstorm,3,사진의 모양,NULL
vivillon-sandstorm,5,Motif Sable,Prismillon Sable
vivillon-sandstorm,6,Sandmuster,NULL
vivillon-sandstorm,7,Motivo Desierto,NULL
vivillon-sandstorm,8,Motivo Sabbia,NULL
vivillon-sandstorm,9,Sandstorm Pattern,Sandstorm Vivillon
vivillon-river,1,たいがのもよう,NULL
vivillon-river,3,대하의 모양,NULL
vivillon-river,5,Motif Delta,Prismillon Delta
vivillon-river,6,Flussdeltamuster,NULL
vivillon-river,7,Motivo Oasis,NULL
vivillon-river,8,Motivo Fluviale,NULL
vivillon-river,9,River Pattern,River Vivillon
vivillon-monsoon,1,スコールのもよう,NULL
vivillon-monsoon,3,스콜의 모양,NULL
vivillon-monsoon,5,Motif Cyclone,Prismillon Cyclone
vivillon-monsoon,6,Monsunmuster,NULL
vivillon-monsoon,7,Motivo Monzón,NULL
vivillon-monsoon,8,Motivo Pluviale,NULL
vivillon-monsoon,9,Monsoon Pattern,Monsoon Vivillon
vivillon-savanna,1,サバンナのもよう,NULL
vivillon-savanna,3,사바나의 모양,NULL
vivillon-savanna,5,Motif Mangrove,Prismillon Mangrove
vivillon-savanna,6,Savannenmuster,NULL
vivillon-savanna,7,Motivo Pantano,NULL
vivillon-savanna,8,Motivo Savana,NULL
vivillon-savanna,9,Savanna Pattern,Savanna Vivillon
vivillon-sun,1,たいようのもよう,NULL
vivillon-sun,3,태양의 모양,NULL
vivillon-sun,5,Motif Zénith,Prismillon Zénith
vivillon-sun,6,Sonnenmuster,NULL
vivillon-sun,7,Motivo Solar,NULL
vivillon-sun,8,Motivo Solare,NULL
vivillon-sun,9,Sun Pattern,Sun Vivillon
vivillon-ocean,1,オーシャンのもよう,NULL
vivillon-ocean,3,오션의 모양,NULL
vivillon-ocean,5,Motif Soleil Levant,Prismillon Soleil Levant
vivillon-ocean,6,Ozeanmuster,NULL
vivillon-ocean,7,Motivo Océano,NULL
vivillon-ocean,8,Motivo Oceanico,NULL
vivillon-ocean,9,Ocean Pattern,Ocean Vivillon
vivillon-jungle,1,ジャングルのもよう,NULL
vivillon-jungle,3,정글의 모양,NULL
vivillon-jungle,5,Motif Jungle,Prismillon Jungle
vivillon-jungle,6,Dschungelmuster,NULL
vivillon-jungle,7,Motivo Jungla,NULL
vivillon-jungle,8,Motivo Giungla,NULL
vivillon-jungle,9,Jungle Pattern,Jungle Vivillon
flabebe-yellow,1,きいろのはな,NULL
flabebe-yellow,3,노란 꽃,NULL
flabebe-yellow,5,Fleur Jaune,Flabébé Jaune
flabebe-yellow,6,Gelbblütler,NULL
flabebe-yellow,7,Flor Amarilla,NULL
flabebe-yellow,8,Fiore Giallo,NULL
flabebe-yellow,9,Yellow Flower,Yellow Flabébé
flabebe-orange,1,オレンジいろのはな,NULL
flabebe-orange,3,오렌지색 꽃,NULL
flabebe-orange,5,Fleur Orange,Flabébé Orange
flabebe-orange,6,Orangeblütler,NULL
flabebe-orange,7,Flor Naranja,NULL
flabebe-orange,8,Fiore Arancione,NULL
flabebe-orange,9,Orange Flower,Orange Flabébé
flabebe-blue,1,あおいはな,NULL
flabebe-blue,3,파란 꽃,NULL
flabebe-blue,5,Fleur Bleue,Flabébé Bleu
flabebe-blue,6,Blaublütler,NULL
flabebe-blue,7,Flor Azul,NULL
flabebe-blue,8,Fiore Blu,NULL
flabebe-blue,9,Blue Flower,Blue Flabébé
flabebe-white,1,しろいはな,NULL
flabebe-white,3,하얀 꽃,NULL
flabebe-white,5,Fleur Blanche,Flabébé Blanc
flabebe-white,6,Weißblütler,NULL
flabebe-white,7,Flor Blanca,NULL
flabebe-white,8,Fiore Bianco,NULL
flabebe-white,9,White Flower,White Flabébé
floette-yellow,1,きいろのはな,NULL
floette-yellow,3,노란 꽃,NULL
floette-yellow,5,Fleur Jaune,Floette Jaune
floette-yellow,6,Gelbblütler,NULL
floette-yellow,7,Flor Amarilla,NULL
floette-yellow,8,Fiore Giallo,NULL
floette-yellow,9,Yellow Flower,Yellow Floette
floette-orange,1,オレンジいろのはな,NULL
floette-orange,3,오렌지색 꽃,NULL
floette-orange,5,Fleur Orange,Floette Orange
floette-orange,6,Orangeblütler,NULL
floette-orange,7,Flor Naranja,NULL
floette-orange,8,Fiore Arancione,NULL
floette-orange,9,Orange Flower,Orange Floette
floette-blue,1,あおいはな,NULL
floette-blue,3,파란 꽃,NULL
floette-blue,5,Fleur Bleue,Floette Bleu
floette-blue,6,Blaublütler,NULL
floette-blue,7,Flor Azul,NULL
floette-blue,8,Fiore Blu,NULL
floette-blue,9,Blue Flower,Blue Floette
floette-white,1,しろいはな,NULL
floette-white,3,하얀 꽃,NULL
floette-white,5,Fleur Blanche,Floette Blanc
floette-white,6,Weißblütler,NULL
floette-white,7,Flor Blanca,NULL
floette-white,8,Fiore Bianco,NULL
floette-white,9,White Flower,White Floette
florges-yellow,1,きいろのはな,NULL
florges-yellow,3,노란 꽃,NULL
florges-yellow,5,Fleur Jaune,Florges Jaune
florges-yellow,6,Gelbblütler,NULL
florges-yellow,7,Flor Amarilla,NULL
florges-yellow,8,Fiore Giallo,NULL
florges-yellow,9,Yellow Flower,Yellow Florges
